"Section","Subsection","Feature","Classification","Evidence","PlayerSurface","Persistence","TestFamily","KnownLimitation"
"3","3.2 Damage And Survival","Add surrender, abandonment, and scuttle outcomes.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.3 Weapons","Add clearer weapon-role categories and tooltips.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.3 Weapons","Add armor penetration, shield pressure, subsystem disruption, and area denial roles.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.3 Weapons","Add manual salvo timing.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.3 Weapons","Add staggered battery fire.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.3 Weapons","Add broadside battery arcs.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.3 Weapons","Add spinal weapons that require alignment.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.3 Weapons","Add point-defense prioritization controls.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.3 Weapons","Add missile doctrine selection per rack.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.3 Weapons","Add decoys, chaff, flares, and electronic countermeasures.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.3 Weapons","Add mines, minefields, and mine-clearing tools.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.3 Weapons","Add boarding pods.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.3 Weapons","Add repair drones.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.3 Weapons","Add shield-transfer support beams.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.3 Weapons","Add tractor disruption weapons.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.3 Weapons","Add environmental weapon interactions, such as detonating volatile ore pockets.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.3 Weapons","Add weapon heat management and temporary overdrive.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.3 Weapons","Add ammunition logistics by weapon family.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.4 Tactical Orders","Add click-to-command fleet orders during battle.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.4 Tactical Orders","Add selectable ship groups.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.4 Tactical Orders","Add formation presets with visible previews.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.4 Tactical Orders","Add escort, screen, flank, hold, pursue, retreat, and regroup orders.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.4 Tactical Orders","Add focus-fire orders.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.4 Tactical Orders","Add protect-target orders.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.4 Tactical Orders","Add capture-zone orders.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.4 Tactical Orders","Add salvage-under-fire orders.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.4 Tactical Orders","Add ""avoid collateral damage"" rules near civilian traffic.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.4 Tactical Orders","Add autonomous doctrine profiles per ship.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.4 Tactical Orders","Add order acknowledgment timing affected by comms damage and distance.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.4 Tactical Orders","Add delayed or garbled orders under jamming.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.4 Tactical Orders","Add tactical pause for players who want deliberate command play.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
"3","3.4 Tactical Orders","Add replayable battle timeline markers for major orders and casualties.","PARTIAL","TacticalCombatDepthSystem; Ship; Turret; UISystem","tactical HUD; tactical controls","campaign fleet records where applicable","TacticalCombatDepthSystemTest; combat regression tests","Feature breadth is modeled and tested unevenly; manual tactical acceptance pass remains."
